name: eb4124ef-f069-46ee-8628-d4093f51cba9 num_items: 4121
token, class_id, token_value, token_tf, token_df
определенный, @default_class, 0.00038555162609554827, 1263.0, 770.0
ход_выполнение, @default_class, 6.105330157879507e-06, 20.0, 14.0
mkdir, @default_class, 1.8621258277562447e-05, 61.0, 45.0
диагностический, @default_class, 9.768528798304033e-06, 32.0, 20.0
теория_относительность, @default_class, 8.852729479258414e-06, 29.0, 20.0
маленький, @default_class, 0.00036784616531804204, 1205.0, 791.0
переходить_директория, @default_class, 4.884264399152016e-06, 16.0, 11.0
догадка, @default_class, 1.0379061677667778e-05, 34.0, 30.0
патчить, @default_class, 3.6631981856771745e-06, 12.0, 10.0
стрелять, @default_class, 2.350552131247241e-05, 77.0, 35.0
gist, @default_class, 5.494797278515762e-06, 18.0, 11.0
квадратный, @default_class, 2.1673922674381174e-05, 71.0, 57.0
именовать, @default_class, 1.4347526303026825e-05, 47.0, 39.0
текстовый, @default_class, 8.181142766261473e-05, 268.0, 160.0
недостижимый, @default_class, 7.631662811036222e-06, 25.0, 24.0
учитывать_комментарий, @default_class, 7.326396371354349e-06, 24.0, 24.0
сомнение, @default_class, 4.3958378228126094e-05, 144.0, 127.0
dll, @default_class, 2.9305585485417396e-05, 96.0, 36.0
комбинация_клавиша, @default_class, 7.631662811036222e-06, 25.0, 16.0
that, @default_class, 6.929549999767914e-05, 227.0, 99.0
нарезка, @default_class, 5.189530838833889e-06, 17.0, 16.0
directx, @default_class, 1.1905393876077142e-05, 39.0, 19.0
problem, @default_class, 8.852729479258414e-06, 29.0, 16.0
курсы, @default_class, 3.7242516555124894e-05, 122.0, 79.0
panic, @default_class, 1.4042259863344952e-05, 46.0, 15.0
коммуницировать, @default_class, 3.968464625359047e-06, 13.0, 12.0
принадлежность, @default_class, 2.442132063151803e-05, 80.0, 68.0
пускать, @default_class, 2.350552131247241e-05, 77.0, 69.0
python_ruby, @default_class, 6.410597052308731e-06, 21.0, 17.0
квантовый, @default_class, 5.06742435391061e-05, 166.0, 45.0
начн, @default_class, 6.19691054453142e-05, 203.0, 149.0
openjdk, @default_class, 5.189530838833889e-06, 17.0, 11.0
экипаж, @default_class, 1.6484391380799934e-05, 54.0, 23.0
cannot, @default_class, 1.2821194104617462e-05, 42.0, 29.0
задействоваться, @default_class, 8.54746213008184e-06, 28.0, 27.0
нежелание, @default_class, 9.157995918940287e-06, 30.0, 27.0
производить, @default_class, 0.0001914021122502163, 627.0, 449.0
экстремально, @default_class, 3.0526650789397536e-06, 10.0, 10.0
территория_страна, @default_class, 4.27373106504092e-06, 14.0, 10.0
инициатор, @default_class, 1.068432811734965e-05, 35.0, 28.0
исходный_положение, @default_class, 7.631662811036222e-06, 25.0, 14.0
российский_федерация, @default_class, 1.617912494111806e-05, 53.0, 32.0
crypto, @default_class, 6.105330157879507e-06, 20.0, 16.0
серийный_производство, @default_class, 8.54746213008184e-06, 28.0, 23.0
прибыльность, @default_class, 6.410597052308731e-06, 21.0, 16.0
отказоустойчивость, @default_class, 2.3200254872790538e-05, 76.0, 48.0
json_xml, @default_class, 4.27373106504092e-06, 14.0, 10.0
запасный, @default_class, 7.021129931672476e-06, 23.0, 21.0
электромотор, @default_class, 9.157995918940287e-06, 30.0, 18.0
улучшение, @default_class, 0.0001730861113173887, 567.0, 370.0
alexa, @default_class, 2.5031855329871178e-05, 82.0, 18.0
читаемость, @default_class, 7.631662811036222e-06, 25.0, 24.0
начисление, @default_class, 7.936929250718094e-06, 26.0, 22.0
martin, @default_class, 5.494797278515762e-06, 18.0, 13.0
курировать, @default_class, 3.968464625359047e-06, 13.0, 10.0
script, @default_class, 6.19691054453142e-05, 203.0, 86.0
ремонт, @default_class, 4.3958378228126094e-05, 144.0, 76.0
нарушитель, @default_class, 7.326396371354349e-06, 24.0, 19.0
классификатор, @default_class, 2.5947654648916796e-05, 85.0, 30.0
версия, @default_class, 0.000936557655222714, 3068.0, 1193.0
исполнительный, @default_class, 6.410597052308731e-06, 21.0, 18.0
nov, @default_class, 2.3200254872790538e-05, 76.0, 23.0
отель, @default_class, 1.892652471724432e-05, 62.0, 38.0
log_error, @default_class, 1.1600127436395269e-05, 38.0, 10.0
слежение, @default_class, 1.3126460544299334e-05, 43.0, 32.0
кошелек, @default_class, 2.533712176955305e-05, 83.0, 63.0
допускать_ошибка, @default_class, 1.0379061677667778e-05, 34.0, 32.0
совершенство, @default_class, 9.768528798304033e-06, 32.0, 30.0
смарт, @default_class, 1.3126460544299334e-05, 43.0, 25.0
старший_модель, @default_class, 5.189530838833889e-06, 17.0, 13.0
датчик, @default_class, 0.00022467615781351924, 736.0, 207.0
хождение, @default_class, 4.5789979594701435e-06, 15.0, 12.0
повышенный_уровень, @default_class, 3.6631981856771745e-06, 12.0, 10.0
gen, @default_class, 5.281110861687921e-05, 173.0, 39.0
девятый, @default_class, 7.326396371354349e-06, 24.0, 18.0
образовательный, @default_class, 2.7779253287008032e-05, 91.0, 60.0
editor, @default_class, 2.0452856915653683e-05, 67.0, 35.0
тысяча_доллар, @default_class, 1.7400190699845552e-05, 57.0, 42.0
ultra, @default_class, 7.021129931672476e-06, 23.0, 17.0
считыватель, @default_class, 7.326396371354349e-06, 24.0, 13.0
линза, @default_class, 4.8537374823354185e-05, 159.0, 53.0
возможность_уточнять, @default_class, 6.7158634919906035e-06, 22.0, 22.0
одолевать, @default_class, 4.884264399152016e-06, 16.0, 14.0
their, @default_class, 9.46326235862216e-06, 31.0, 19.0
беречь, @default_class, 6.7158634919906035e-06, 22.0, 21.0
ivan, @default_class, 8.852729479258414e-06, 29.0, 15.0
нижний_граница, @default_class, 4.5789979594701435e-06, 15.0, 14.0
максимально_простой, @default_class, 1.1600127436395269e-05, 38.0, 36.0
особый_требование, @default_class, 3.3579317459953018e-06, 11.0, 10.0
подоши, @default_class, 5.189530838833889e-06, 17.0, 16.0
вместо_заключение, @default_class, 6.410597052308731e-06, 21.0, 21.0
серь_знать, @default_class, 5.494797278515762e-06, 18.0, 16.0
штамповать, @default_class, 3.0526650789397536e-06, 10.0, 10.0
дюймовый_дисплей, @default_class, 8.852729479258414e-06, 29.0, 20.0
знаменатель, @default_class, 7.021129931672476e-06, 23.0, 12.0
видеонаблюдение, @default_class, 1.7400190699845552e-05, 57.0, 38.0
сниться, @default_class, 4.5789979594701435e-06, 15.0, 10.0
template_typename, @default_class, 1.8315991837880574e-05, 60.0, 14.0
строго_определ, @default_class, 3.6631981856771745e-06, 12.0, 11.0
свечение, @default_class, 1.0379061677667778e-05, 34.0, 24.0
спустя_несколько, @default_class, 8.54746213008184e-06, 28.0, 24.0
стремительно, @default_class, 1.4042259863344952e-05, 46.0, 44.0
with_the, @default_class, 1.9231791156926192e-05, 63.0, 43.0
feedback, @default_class, 7.631662811036222e-06, 25.0, 19.0
подтверждать, @default_class, 0.0001126433489844203, 369.0, 294.0
констатировать, @default_class, 4.27373106504092e-06, 14.0, 14.0
монополист, @default_class, 6.410597052308731e-06, 21.0, 16.0
мозговой, @default_class, 5.189530838833889e-06, 17.0, 12.0
выступать_конференция, @default_class, 6.410597052308731e-06, 21.0, 16.0
prefix, @default_class, 2.9000319045735523e-05, 95.0, 30.0
branch, @default_class, 1.373699342366308e-05, 45.0, 22.0
восторженный, @default_class, 3.6631981856771745e-06, 12.0, 12.0
бинарный_файл, @default_class, 5.8000637181976344e-06, 19.0, 17.0
выкладывать_github, @default_class, 4.884264399152016e-06, 16.0, 16.0
спектр, @default_class, 7.570609886897728e-05, 248.0, 120.0
прерывание, @default_class, 5.4642707254970446e-05, 179.0, 57.0
воплощаться_жизнь, @default_class, 3.6631981856771745e-06, 12.0, 12.0
освобождение, @default_class, 1.0989594557031523e-05, 36.0, 27.0
надежный_способ, @default_class, 4.5789979594701435e-06, 15.0, 12.0
аналогичный_образ, @default_class, 1.3431726983981207e-05, 44.0, 44.0
нетрудно_догадываться, @default_class, 3.3579317459953018e-06, 11.0, 10.0
слайдер, @default_class, 1.0379061677667778e-05, 34.0, 15.0
gopro, @default_class, 8.242195690399967e-06, 27.0, 10.0
необходимо_реализовывать, @default_class, 6.410597052308731e-06, 21.0, 19.0
двумерный, @default_class, 1.4652792742708698e-05, 48.0, 28.0
одиночка, @default_class, 1.892652471724432e-05, 62.0, 55.0
понести, @default_class, 6.105330157879507e-06, 20.0, 17.0
комитет, @default_class, 2.014759047597181e-05, 66.0, 40.0
поделиться, @default_class, 7.631663174834102e-05, 250.0, 214.0
ацп, @default_class, 1.0073795237985905e-05, 33.0, 20.0
принцип_работа, @default_class, 5.250584217719734e-05, 172.0, 146.0
эстетика, @default_class, 7.631662811036222e-06, 25.0, 22.0
number, @default_class, 0.00010440115147503093, 342.0, 129.0
соответственно, @default_class, 0.00024726588162593544, 810.0, 564.0
simon, @default_class, 3.6631981856771745e-06, 12.0, 11.0
social, @default_class, 1.587385850143619e-05, 52.0, 23.0
четва_ртай, @default_class, 6.7158634919906035e-06, 22.0, 20.0
moscow, @default_class, 1.9537057596608065e-05, 64.0, 41.0
еженедельно, @default_class, 3.968464625359047e-06, 13.0, 11.0
std_endl, @default_class, 9.46326235862216e-06, 31.0, 11.0
свободный_место, @default_class, 1.587385850143619e-05, 52.0, 33.0
отдаваться, @default_class, 8.54746213008184e-06, 28.0, 28.0
невозможность, @default_class, 3.541091791703366e-05, 116.0, 98.0
синий, @default_class, 5.40321743756067e-05, 177.0, 122.0
arg, @default_class, 2.7168720407644287e-05, 89.0, 32.0
заранее_заданный, @default_class, 4.5789979594701435e-06, 15.0, 15.0
рекурсивно, @default_class, 8.852729479258414e-06, 29.0, 23.0
активно, @default_class, 0.00010379061859566718, 340.0, 297.0
аргумент_функция, @default_class, 1.1905393876077142e-05, 39.0, 28.0
обозначаться, @default_class, 1.587385850143619e-05, 52.0, 33.0
capital, @default_class, 7.631662811036222e-06, 25.0, 12.0
выделять_память, @default_class, 1.2821194104617462e-05, 42.0, 22.0
миг, @default_class, 3.6631981856771745e-06, 12.0, 10.0
then_function, @default_class, 8.54746213008184e-06, 28.0, 12.0
rule, @default_class, 1.9537057596608065e-05, 64.0, 25.0
звать, @default_class, 2.5642388209234923e-05, 84.0, 77.0
функциональный, @default_class, 8.944309229264036e-05, 293.0, 206.0
найм, @default_class, 1.6789657820481807e-05, 55.0, 44.0
удобство_использование, @default_class, 1.1600127436395269e-05, 38.0, 32.0
единственный_недостаток, @default_class, 3.968464625359047e-06, 13.0, 13.0
регламент, @default_class, 1.0989594557031523e-05, 36.0, 27.0
доклад, @default_class, 0.00021338129590731114, 699.0, 196.0
история, @default_class, 0.0005247531225904822, 1719.0, 858.0
забегать_вперед, @default_class, 9.46326235862216e-06, 31.0, 29.0
смерть, @default_class, 6.563230272149667e-05, 215.0, 121.0
путешественник, @default_class, 6.410597052308731e-06, 21.0, 17.0
лев, @default_class, 7.021129931672476e-06, 23.0, 15.0
визит, @default_class, 1.5263325622072443e-05, 50.0, 30.0
стрелка, @default_class, 2.991611836478114e-05, 98.0, 52.0
end_end, @default_class, 3.235824988223612e-05, 106.0, 49.0
пропагандировать, @default_class, 3.3579317459953018e-06, 11.0, 11.0
ориентированность, @default_class, 3.0526650789397536e-06, 10.0, 10.0
определ_ннуя, @default_class, 7.936929250718094e-06, 26.0, 23.0
биологический, @default_class, 2.3810787752154283e-05, 78.0, 50.0
деятель, @default_class, 3.3579317459953018e-06, 11.0, 10.0
альтернативный_подход, @default_class, 3.0526650789397536e-06, 10.0, 10.0
кора, @default_class, 1.709492426016368e-05, 56.0, 18.0
увольнение, @default_class, 1.1294860996713396e-05, 37.0, 30.0
space, @default_class, 4.243204602971673e-05, 139.0, 82.0
затягиваться, @default_class, 1.617912494111806e-05, 53.0, 50.0
авторизовать, @default_class, 9.157995918940287e-06, 30.0, 22.0
std_string, @default_class, 2.8084519726689905e-05, 92.0, 12.0
администрировать, @default_class, 5.189530838833889e-06, 17.0, 14.0
bill, @default_class, 6.410597052308731e-06, 21.0, 10.0
технология_дополнять, @default_class, 5.189530838833889e-06, 17.0, 13.0
вредный, @default_class, 2.2589721993426792e-05, 74.0, 56.0
придумывать, @default_class, 0.00019292843353468925, 632.0, 445.0
win_win, @default_class, 4.5789979594701435e-06, 15.0, 11.0
позитив, @default_class, 3.6631981856771745e-06, 12.0, 10.0
коллектив, @default_class, 3.449511496000923e-05, 113.0, 78.0
лобовой_стекло, @default_class, 4.27373106504092e-06, 14.0, 10.0
японец, @default_class, 1.2515927664935589e-05, 41.0, 25.0
возвращать_true, @default_class, 5.8000637181976344e-06, 19.0, 14.0
post, @default_class, 0.00012027500633848831, 394.0, 128.0
перестраиваться, @default_class, 6.7158634919906035e-06, 22.0, 21.0
решение_задача, @default_class, 8.059036190388724e-05, 264.0, 191.0
хозяин, @default_class, 2.1673922674381174e-05, 71.0, 46.0
тьюринг, @default_class, 3.968464625359047e-06, 13.0, 11.0
бетонный, @default_class, 8.242195690399967e-06, 27.0, 20.0
varchar, @default_class, 4.487417754717171e-05, 147.0, 26.0
фильтровать, @default_class, 3.0221384804463014e-05, 99.0, 80.0
демонстрироваться, @default_class, 6.105330157879507e-06, 20.0, 20.0
ежемесячно, @default_class, 1.2515927664935589e-05, 41.0, 36.0
молекулярный, @default_class, 1.2515927664935589e-05, 41.0, 27.0
неподъемный, @default_class, 3.3579317459953018e-06, 11.0, 11.0
легкое, @default_class, 1.2821194104617462e-05, 42.0, 32.0
второй_квартал, @default_class, 3.968464625359047e-06, 13.0, 10.0
encryption, @default_class, 5.8000637181976344e-06, 19.0, 15.0
взл, @default_class, 5.189530838833889e-06, 17.0, 17.0
непрерывный, @default_class, 4.456891110748984e-05, 146.0, 123.0
mission, @default_class, 4.5789979594701435e-06, 15.0, 11.0
приступать_создание, @default_class, 4.884264399152016e-06, 16.0, 16.0
opacity, @default_class, 1.1294860996713396e-05, 37.0, 13.0
призный, @default_class, 3.968464625359047e-06, 13.0, 13.0
море, @default_class, 4.029518095194362e-05, 132.0, 95.0
ограничиваться, @default_class, 5.708483877242543e-05, 187.0, 169.0
scripts, @default_class, 1.5568592061754316e-05, 51.0, 29.0
головной_боль, @default_class, 1.80107253981987e-05, 59.0, 51.0
ферма, @default_class, 1.8621258277562447e-05, 61.0, 45.0
обо_порядок, @default_class, 6.7158634919906035e-06, 22.0, 22.0
привносить, @default_class, 1.4347526303026825e-05, 47.0, 44.0
очень_тяжело, @default_class, 8.54746213008184e-06, 28.0, 27.0
майкрософт, @default_class, 8.852729479258414e-06, 29.0, 17.0
рантайм, @default_class, 1.6789657820481807e-05, 55.0, 27.0
комфорт, @default_class, 2.4116054191836156e-05, 79.0, 57.0
упрощаться, @default_class, 1.2821194104617462e-05, 42.0, 40.0
эргономика, @default_class, 1.0989594557031523e-05, 36.0, 27.0
лтый, @default_class, 7.936929250718094e-06, 26.0, 19.0
пак, @default_class, 4.27373106504092e-06, 14.0, 10.0
избавлять, @default_class, 2.442132063151803e-05, 80.0, 75.0
алкогольный, @default_class, 3.0526650789397536e-06, 10.0, 10.0
право_администратор, @default_class, 5.189530838833889e-06, 17.0, 14.0
прол, @default_class, 4.5789979594701435e-06, 15.0, 15.0
возрастание, @default_class, 1.2515927664935589e-05, 41.0, 35.0
уйд, @default_class, 8.242195690399967e-06, 27.0, 25.0
release, @default_class, 5.586377301369794e-05, 183.0, 86.0
major, @default_class, 8.242195690399967e-06, 27.0, 15.0
trust, @default_class, 8.242195690399967e-06, 27.0, 15.0
uri, @default_class, 3.541091791703366e-05, 116.0, 47.0
катод, @default_class, 5.494797278515762e-06, 18.0, 10.0
дмитрий, @default_class, 4.3042578909080476e-05, 141.0, 101.0
кирпич, @default_class, 1.0073795237985905e-05, 33.0, 23.0
аксессуар, @default_class, 3.0221384804463014e-05, 99.0, 55.0
жизненно_необходимый, @default_class, 6.105330157879507e-06, 20.0, 18.0
hpc, @default_class, 5.8000637181976344e-06, 19.0, 10.0
научный_статья, @default_class, 1.6484391380799934e-05, 54.0, 33.0
значение_поле, @default_class, 4.884264126303606e-05, 160.0, 41.0
версия_windows, @default_class, 1.617912494111806e-05, 53.0, 46.0
второстепенный, @default_class, 1.0989594557031523e-05, 36.0, 29.0
донор, @default_class, 4.5789979594701435e-06, 15.0, 14.0
гулять, @default_class, 1.495805918239057e-05, 49.0, 41.0
вымирание, @default_class, 4.27373106504092e-06, 14.0, 12.0
устойчивый, @default_class, 4.548471042653546e-05, 149.0, 124.0
переделка, @default_class, 1.068432811734965e-05, 35.0, 28.0
терпение, @default_class, 1.709492426016368e-05, 56.0, 52.0
актер, @default_class, 6.410597052308731e-06, 21.0, 13.0
нести_дополнительный, @default_class, 3.0526650789397536e-06, 10.0, 10.0
никто_мешать, @default_class, 6.410597052308731e-06, 21.0, 20.0
stack, @default_class, 2.3200254872790538e-05, 76.0, 48.0
заканчивать, @default_class, 0.0001553806650917977, 509.0, 379.0
оказание, @default_class, 5.494797278515762e-06, 18.0, 16.0
пагинация, @default_class, 6.7158634919906035e-06, 22.0, 12.0
высокий_плотность, @default_class, 4.27373106504092e-06, 14.0, 12.0
девушка, @default_class, 4.548471042653546e-05, 149.0, 95.0
помощь_специальный, @default_class, 1.587385850143619e-05, 52.0, 49.0
разносить, @default_class, 4.27373106504092e-06, 14.0, 13.0
определение, @default_class, 0.000253981736022979, 832.0, 493.0
безболезненно, @default_class, 6.105330157879507e-06, 20.0, 19.0
облучение, @default_class, 4.27373106504092e-06, 14.0, 12.0
international, @default_class, 2.7779253287008032e-05, 91.0, 26.0
капризный, @default_class, 4.884264399152016e-06, 16.0, 16.0
подсчет, @default_class, 3.0221384804463014e-05, 99.0, 67.0
длительный_период, @default_class, 3.0526650789397536e-06, 10.0, 10.0
beta, @default_class, 1.8621258277562447e-05, 61.0, 34.0
загуглить, @default_class, 3.3579317459953018e-06, 11.0, 11.0
жать, @default_class, 1.9231791156926192e-05, 63.0, 37.0
десятичный, @default_class, 1.4042259863344952e-05, 46.0, 24.0
базовый_функционал, @default_class, 5.8000637181976344e-06, 19.0, 11.0
преступник, @default_class, 1.80107253981987e-05, 59.0, 30.0
требовать_дополнительный, @default_class, 1.1905393876077142e-05, 39.0, 39.0
явный, @default_class, 5.5558506574016064e-05, 182.0, 148.0
пощупать, @default_class, 1.2515927664935589e-05, 41.0, 34.0
оформление, @default_class, 5.06742435391061e-05, 166.0, 119.0
mixed, @default_class, 3.6631981856771745e-06, 12.0, 10.0
коленка, @default_class, 6.7158634919906035e-06, 22.0, 22.0
прокладка, @default_class, 9.768528798304033e-06, 32.0, 25.0
подстановка, @default_class, 1.1294860996713396e-05, 37.0, 24.0
перекочевывать, @default_class, 7.021129931672476e-06, 23.0, 23.0
препятствие, @default_class, 5.372690793592483e-05, 176.0, 102.0
elasticsearch, @default_class, 1.0379061677667778e-05, 34.0, 12.0
натяжка, @default_class, 3.968464625359047e-06, 13.0, 12.0
приделывать, @default_class, 3.968464625359047e-06, 13.0, 10.0
передвигаться, @default_class, 1.6789657820481807e-05, 55.0, 41.0
enddef, @default_class, 6.7158634919906035e-06, 22.0, 10.0
трата_время, @default_class, 4.884264399152016e-06, 16.0, 16.0
владелец, @default_class, 0.00015477012493647635, 507.0, 317.0
commit, @default_class, 3.5105651477351785e-05, 115.0, 45.0
разбивать, @default_class, 9.860108548309654e-05, 323.0, 245.0
система_охлаждение, @default_class, 2.13686562346993e-05, 70.0, 42.0
хвататься, @default_class, 3.968464625359047e-06, 13.0, 13.0
октябрь_год, @default_class, 3.235824988223612e-05, 106.0, 97.0
звук, @default_class, 0.0003028243954759091, 992.0, 272.0
новизна, @default_class, 1.1294860996713396e-05, 37.0, 29.0
левый_верхний, @default_class, 1.0073795237985905e-05, 33.0, 26.0
лошадь, @default_class, 1.068432811734965e-05, 35.0, 24.0
головка, @default_class, 3.052665124414489e-05, 100.0, 39.0
lan, @default_class, 1.4347526303026825e-05, 47.0, 26.0
эффективность, @default_class, 0.00013645413855556399, 447.0, 298.0
redmine, @default_class, 2.7168720407644287e-05, 89.0, 15.0
опубликовывать, @default_class, 0.00017797037435229868, 583.0, 440.0
клуб, @default_class, 2.2894988433108665e-05, 75.0, 48.0
множество_мелкий, @default_class, 4.884264399152016e-06, 16.0, 15.0
предсказание, @default_class, 5.494797369465232e-05, 180.0, 77.0
jam, @default_class, 6.410597052308731e-06, 21.0, 10.0
многообещающий, @default_class, 1.0989594557031523e-05, 36.0, 34.0
интересность, @default_class, 4.5789979594701435e-06, 15.0, 14.0
iphone_ipad, @default_class, 5.8000637181976344e-06, 19.0, 15.0
комбинация, @default_class, 8.852728933561593e-05, 290.0, 207.0
понимать_конкретно, @default_class, 3.0526650789397536e-06, 10.0, 10.0
побуждение, @default_class, 3.6631981856771745e-06, 12.0, 11.0
куча_деньги, @default_class, 3.968464625359047e-06, 13.0, 13.0
домик, @default_class, 7.021129931672476e-06, 23.0, 15.0
шник, @default_class, 5.494797278515762e-06, 18.0, 15.0
шлем, @default_class, 3.9379381632898e-05, 129.0, 53.0
аутсорс, @default_class, 1.4042259863344952e-05, 46.0, 29.0
протест, @default_class, 5.189530838833889e-06, 17.0, 14.0
приведы_нный, @default_class, 3.3579317459953018e-06, 11.0, 11.0
скорость_работа, @default_class, 3.876884875353426e-05, 127.0, 103.0
cassandra, @default_class, 7.021129931672476e-06, 23.0, 14.0
капот, @default_class, 1.892652471724432e-05, 62.0, 56.0
номинал, @default_class, 1.5568592061754316e-05, 51.0, 22.0
недоразумение, @default_class, 5.189530838833889e-06, 17.0, 17.0
настроенный, @default_class, 1.8621258277562447e-05, 61.0, 55.0
демократия, @default_class, 7.631662811036222e-06, 25.0, 18.0
спасибо, @default_class, 9.21904866117984e-05, 302.0, 235.0
плоскость, @default_class, 6.135857256595045e-05, 201.0, 98.0
собственный_опыт, @default_class, 1.2515927664935589e-05, 41.0, 37.0
предоплата, @default_class, 5.494797278515762e-06, 18.0, 15.0
угодно, @default_class, 9.066415805136785e-05, 297.0, 246.0
smm, @default_class, 6.105330157879507e-06, 20.0, 13.0
лексика, @default_class, 5.8000637181976344e-06, 19.0, 11.0
царапина, @default_class, 6.410597052308731e-06, 21.0, 20.0
диалект, @default_class, 5.494797278515762e-06, 18.0, 11.0
stdout, @default_class, 1.4042259863344952e-05, 46.0, 25.0
держать_голова, @default_class, 8.54746213008184e-06, 28.0, 23.0
генератор_случайный, @default_class, 6.410597052308731e-06, 21.0, 11.0
гарант, @default_class, 3.6631981856771745e-06, 12.0, 12.0
лента, @default_class, 4.8537374823354185e-05, 159.0, 96.0
инцидент, @default_class, 6.257963832467794e-05, 205.0, 71.0
точно_определять, @default_class, 9.46326235862216e-06, 31.0, 30.0
react_redux, @default_class, 9.46326235862216e-06, 31.0, 19.0
address, @default_class, 7.845349318813533e-05, 257.0, 84.0
times, @default_class, 2.2589721993426792e-05, 74.0, 52.0
мелодия, @default_class, 1.6789657820481807e-05, 55.0, 23.0
jvm, @default_class, 2.655818752828054e-05, 87.0, 41.0
бесплатно, @default_class, 8.700096077518538e-05, 285.0, 212.0
портал, @default_class, 7.265343447215855e-05, 238.0, 137.0
эссе, @default_class, 6.410597052308731e-06, 21.0, 13.0
железяка, @default_class, 3.3579317459953018e-06, 11.0, 10.0
неравномерно, @default_class, 3.968464625359047e-06, 13.0, 13.0
таска, @default_class, 1.4652792742708698e-05, 48.0, 25.0
нетрудно, @default_class, 7.631662811036222e-06, 25.0, 25.0
издевательство, @default_class, 5.189530838833889e-06, 17.0, 12.0
внедрение, @default_class, 0.00018285465193912387, 599.0, 349.0
звучание, @default_class, 3.1442450563190505e-05, 103.0, 41.0
облик, @default_class, 6.7158634919906035e-06, 22.0, 21.0
вывод, @default_class, 0.0004545418487396091, 1489.0, 773.0
таблица_стиль, @default_class, 6.7158634919906035e-06, 22.0, 11.0
расплывчатый, @default_class, 3.968464625359047e-06, 13.0, 12.0
порекомендовать_человек, @default_class, 3.968464625359047e-06, 13.0, 13.0
смещать, @default_class, 1.3126460544299334e-05, 43.0, 34.0
name_value, @default_class, 1.8315991837880574e-05, 60.0, 15.0
started, @default_class, 1.0989594557031523e-05, 36.0, 22.0
zlib, @default_class, 9.768528798304033e-06, 32.0, 17.0
культовый, @default_class, 5.494797278515762e-06, 18.0, 13.0
параллельный_обработка, @default_class, 6.7158634919906035e-06, 22.0, 17.0
ble, @default_class, 1.068432811734965e-05, 35.0, 10.0
debian_ubuntu, @default_class, 4.27373106504092e-06, 14.0, 11.0
весь_мир, @default_class, 0.00010165374987991527, 333.0, 268.0
fun, @default_class, 2.106338979501743e-05, 69.0, 29.0
азот, @default_class, 8.242195690399967e-06, 27.0, 13.0
экран_смартфон, @default_class, 7.021129931672476e-06, 23.0, 18.0
элегантный, @default_class, 9.768528798304033e-06, 32.0, 29.0
hadoop, @default_class, 4.4263644667807966e-05, 145.0, 27.0
неправда, @default_class, 3.968464625359047e-06, 13.0, 11.0
darpa, @default_class, 5.494797278515762e-06, 18.0, 14.0
вице_президент, @default_class, 3.0526650789397536e-06, 10.0, 10.0
случайный_число, @default_class, 1.4347526303026825e-05, 47.0, 21.0
хотеться_поделиться, @default_class, 5.8000637181976344e-06, 19.0, 19.0
митап, @default_class, 1.495805918239057e-05, 49.0, 32.0
банкротство, @default_class, 1.1600127436395269e-05, 38.0, 22.0
угрожать, @default_class, 1.4042259863344952e-05, 46.0, 39.0
повторяемость, @default_class, 3.3579317459953018e-06, 11.0, 11.0
выходить_рынок, @default_class, 1.1905393876077142e-05, 39.0, 35.0
самый_знаменитый, @default_class, 3.6631981856771745e-06, 12.0, 12.0
конкурентоспособность, @default_class, 5.494797278515762e-06, 18.0, 15.0
деш_выя, @default_class, 1.1905393876077142e-05, 39.0, 28.0
черный_дыра, @default_class, 6.410597052308731e-06, 21.0, 10.0
находиться_вне, @default_class, 6.410597052308731e-06, 21.0, 19.0
вырезание, @default_class, 3.6631981856771745e-06, 12.0, 12.0
максимизация, @default_class, 6.410597052308731e-06, 21.0, 21.0
домашние, @default_class, 8.242195690399967e-06, 27.0, 24.0
неизвестный, @default_class, 5.861117097083479e-05, 192.0, 154.0
билайн, @default_class, 6.7158634919906035e-06, 22.0, 13.0
блин, @default_class, 1.0379061677667778e-05, 34.0, 28.0
доносить, @default_class, 2.3810787752154283e-05, 78.0, 64.0
due, @default_class, 6.7158634919906035e-06, 22.0, 18.0
звучать, @default_class, 8.66956906975247e-05, 284.0, 226.0
следующий_шаг, @default_class, 4.3042578909080476e-05, 141.0, 122.0
доставляться, @default_class, 7.936929250718094e-06, 26.0, 21.0
cmake, @default_class, 2.991611836478114e-05, 98.0, 19.0
пластиковый, @default_class, 2.625292108859867e-05, 86.0, 60.0
success, @default_class, 2.8084519726689905e-05, 92.0, 50.0
нападение, @default_class, 1.2210660315759014e-05, 40.0, 31.0
крупный_технологический, @default_class, 4.27373106504092e-06, 14.0, 14.0
образованный, @default_class, 7.631662811036222e-06, 25.0, 22.0
дешевый, @default_class, 7.601136167068034e-05, 249.0, 187.0
путешествовать, @default_class, 1.5568592061754316e-05, 51.0, 44.0
geektimes, @default_class, 2.869505260605365e-05, 94.0, 69.0
нки, @default_class, 6.7158634919906035e-06, 22.0, 19.0
закатывать, @default_class, 3.3579317459953018e-06, 11.0, 10.0
console_log, @default_class, 5.952697028988041e-05, 195.0, 53.0
напрягать, @default_class, 1.2210660315759014e-05, 40.0, 36.0
списание, @default_class, 1.2515927664935589e-05, 41.0, 15.0
расшифровывать, @default_class, 2.9305585485417396e-05, 96.0, 68.0
себестоимость, @default_class, 1.2210660315759014e-05, 40.0, 27.0
backup, @default_class, 4.243204602971673e-05, 139.0, 39.0
found, @default_class, 2.961085192509927e-05, 97.0, 58.0
моделировать, @default_class, 2.1979189114063047e-05, 72.0, 46.0
